=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.10.23 11:26:29 =~=~=~=~=~=~=~=~=~=~=~=
BMP280 test
Sporadic-A2;2205;0.00;5.87;0;0;0;0;
Sporadic-A2;3283;-0.21;5.76;0;0;0;0;
Sporadic-A2;4332;-0.51;5.77;0;0;0;0;
BMP280 test
Sporadic-A2;2186;0.00;4.83;0;0;0;0;
Sporadic-A2;3234;-0.56;5.24;0;0;0;0;
Sporadic-A2;4283;-0.16;4.52;0;0;0;0;
Sporadic-A2;5347;-1.02;4.84;0;0;0;0;
Sporadic-A2;6394;-0.52;5.04;0;0;0;0;
Sporadic-A2;7444;-1.22;5.48;0;0;0;0;
Sporadic-A2;8493;0.24;5.48;0;0;0;0;
Sporadic-A2;9541;0.08;3.74;0;0;0;0;
Sporadic-A2;10590;-0.64;3.74;0;0;0;0;
Sporadic-A2;11653;-0.54;3.74;0;0;0;0;
Sporadic-A2;12701;0.28;3.74;0;0;0;0;
Sporadic-A2;13750;-0.40;3.74;0;0;0;0;
Sporadic-A2;14798;0.43;3.74;0;0;0;0;
Sporadic-A2;15847;-0.27;3.74;0;0;0;0;
Sporadic-A2;16896;0.09;3.74;0;0;0;0;
Sporadic-A2;17958;0.74;0.18;0;0;0;0;
Sporadic-A2;19006;0.83;0.22;0;0;0;0;
Sporadic-A2;20055;1.24;0.22;0;0;0;0;
Sporadic-A2;21103;1.47;0.22;0;0;0;0;
Sporadic-A2;22152;1.37;0.22;0;0;0;0;
Sporadic-A2;23200;1.56;0.22;0;0;0;0;
Sporadic-A2;24257;0.50;0.22;0;0;0;0;
Sporadic-A2;25281;0.66;0.22;0;0;0;0;
Sporadic-A2;26305;1.40;0.22;0;0;0;0;
Sporadic-A2;27329;2.29;0.22;0;0;0;0;
Sporadic-A2;28354;1.85;0.22;0;0;0;0;
Sporadic-A2;29378;1.71;0.22;0;0;0;0;
Sporadic-A2;30404;1.18;0.22;0;0;0;0;
Sporadic-A2;31428;1.37;0.22;0;0;0;0;
Sporadic-A2;32452;1.33;0.22;0;0;0;0;
Sporadic-A2;33476;1.06;0.22;0;0;0;0;
Sporadic-A2;34500;1.56;0.22;0;0;0;0;
Sporadic-A2;35524;1.27;0.22;0;0;0;0;
Sporadic-A2;36551;1.69;0.22;0;0;0;0;
Sporadic-A2;37575;1.71;0.22;0;0;0;0;
Sporadic-A2;38599;1.74;0.22;0;0;0;0;
Sporadic-A2;39623;1.87;0.22;0;0;0;0;
Sporadic-A2;40647;1.71;0.22;0;0;0;0;
Sporadic-A2;41671;2.30;0.22;0;0;0;0;
Sporadic-A2;42697;2.20;0.22;0;0;0;0;
Sporadic-A2;43721;2.65;0.22;0;0;0;0;
Sporadic-A2;44745;0.96;0.22;0;0;0;0;
Sporadic-A2;45769;2.62;0.22;0;0;0;0;
Sporadic-A2;46793;1.67;0.22;0;0;0;0;
Sporadic-A2;47817;1.80;0.22;0;0;0;0;
Sporadic-A2;48841;1.16;0.22;0;0;0;0;
Sporadic-A2;49867;1.11;0.22;0;0;0;0;
Sporadic-A2;50891;1.13;0.22;0;0;0;0;
Sporadic-A2;51915;0.16;0.22;0;0;0;0;
Sporadic-A2;52939;0.47;0.22;0;0;0;0;
Sporadic-A2;53963;0.72;0.06;0;0;0;0;
Sporadic-A2;54987;0.48;0.29;0;0;0;0;
Sporadic-A2;56014;0.66;0.29;0;0;0;0;
Sporadic-A2;57038;0.64;0.29;0;0;0;0;
Sporadic-A2;58062;0.03;0.29;0;0;0;0;
Sporadic-A2;59086;0.07;0.29;0;0;0;0;
